Iteration	car_travel	car_wait	stageActivity_travel	stageActivity_wait
0	69.40583333333333	0.0	0.0	0.0
1	69.25138888888888	0.0	0.0	0.0
2	69.1361111111111	0.0	0.0	0.0
3	68.9713888888889	0.0	0.0	0.0
4	68.91638888888889	0.0	0.0	0.0
5	68.7611111111111	0.0	0.0	0.0
6	68.77333333333333	0.0	0.0	0.0
7	68.67722222222223	0.0	0.0	0.0
8	68.69277777777778	0.0	0.0	0.0
9	68.68861111111111	0.0	0.0	0.0
10	68.62333333333333	0.0	0.0	0.0
11	68.65138888888889	0.0	0.0	0.0
12	68.64138888888888	0.0	0.0	0.0
13	68.56944444444444	0.0	0.0	0.0
14	68.54	0.0	0.0	0.0
15	68.6125	0.0	0.0	0.0
16	68.5586111111111	0.0	0.0	0.0
17	68.53916666666667	0.0	0.0	0.0
18	68.5325	0.0	0.0	0.0
19	68.53166666666667	0.0	0.0	0.0
20	68.46805555555555	0.0	0.0	0.0
