Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN prepareForMobsim	END prepareForMobsim	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	prepareForMobsim	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
10	07:32:11	07:32:11	07:32:11	07:32:11	07:32:11	07:32:11	07:32:11	07:32:11	07:32:11	07:32:11	07:32:11	07:32:11	07:32:17	07:32:17	07:32:17	07:32:17	07:32:17	07:32:17	07:32:17	07:32:18	07:32:18	07:32:18		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:06	00:00:00	00:00:00	00:00:00	00:00:00	00:00:07
11	07:32:18	07:32:18	07:32:18	07:32:18	07:32:18	07:32:18			07:32:18	07:32:18	07:32:18	07:32:18	07:32:24	07:32:24	07:32:24	07:32:24	07:32:24	07:32:24			07:32:25	07:32:25		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
12	07:32:25	07:32:25	07:32:25	07:32:25	07:32:25	07:32:25			07:32:25	07:32:25	07:32:25	07:32:25	07:32:32	07:32:32	07:32:32	07:32:32	07:32:32	07:32:32			07:32:32	07:32:32		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
13	07:32:32	07:32:32	07:32:32	07:32:32	07:32:32	07:32:32			07:32:32	07:32:32	07:32:32	07:32:32	07:32:38	07:32:38	07:32:38	07:32:38	07:32:38	07:32:38			07:32:39	07:32:39		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
14	07:32:39	07:32:39	07:32:39	07:32:39	07:32:39	07:32:39			07:32:39	07:32:39	07:32:39	07:32:39	07:32:45	07:32:45	07:32:45	07:32:45	07:32:45	07:32:45			07:32:46	07:32:46		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
15	07:32:46	07:32:46	07:32:46	07:32:46	07:32:46	07:32:46			07:32:46	07:32:46	07:32:46	07:32:46	07:32:52	07:32:52	07:32:52	07:32:52	07:32:52	07:32:52			07:32:53	07:32:53		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
16	07:32:53	07:32:53	07:32:53	07:32:53	07:32:53	07:32:53			07:32:53	07:32:53	07:32:53	07:32:53	07:32:59	07:32:59	07:32:59	07:32:59	07:32:59	07:32:59			07:33:00	07:33:00		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
17	07:33:00	07:33:00	07:33:00	07:33:00	07:33:00	07:33:00			07:33:00	07:33:00	07:33:00	07:33:00	07:33:06	07:33:06	07:33:06	07:33:06	07:33:06	07:33:06			07:33:07	07:33:07		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
18	07:33:07	07:33:07	07:33:07	07:33:07	07:33:07	07:33:07			07:33:07	07:33:07	07:33:07	07:33:07	07:33:13	07:33:13	07:33:13	07:33:13	07:33:13	07:33:13			07:33:14	07:33:14		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
19	07:33:14	07:33:14	07:33:14	07:33:14	07:33:14	07:33:14			07:33:14	07:33:14	07:33:14	07:33:14	07:33:20	07:33:20	07:33:20	07:33:20	07:33:20	07:33:20			07:33:20	07:33:20		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
20	07:33:20	07:33:20	07:33:20	07:33:20	07:33:20	07:33:20	07:33:20	07:33:21	07:33:21	07:33:21	07:33:21	07:33:21	07:33:27	07:33:27	07:33:27	07:33:27	07:33:27	07:33:27	07:33:27	07:33:27	07:33:27	07:33:27		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:06	00:00:00	00:00:00	00:00:00	00:00:00	00:00:07
