ITERATION	avg. Average Leg distance	avg. Average Trip distance
0	2017.3333333333333	2017.3333333333333	
1	2017.3333333333333	2017.3333333333333	
2	2018.0	2018.0	
3	2018.3333333333333	2018.3333333333333	
4	2018.3333333333333	2018.3333333333333	
5	2018.3333333333333	2018.3333333333333	
6	2018.6666666666667	2018.6666666666667	
7	2018.6666666666667	2018.6666666666667	
8	2018.3333333333333	2018.3333333333333	
9	2018.3333333333333	2018.3333333333333	
10	2018.3333333333333	2018.3333333333333	
11	2018.3333333333333	2018.3333333333333	
12	2017.6666666666667	2017.6666666666667	
13	2018.0	2018.0	
14	2018.0	2018.0	
15	2018.0	2018.0	
16	2017.3333333333333	2017.3333333333333	
17	2017.3333333333333	2017.3333333333333	
18	2017.3333333333333	2017.3333333333333	
19	2017.3333333333333	2017.3333333333333	
20	2017.3333333333333	2017.3333333333333	
