ITERATION	avg. EXECUTED	avg. WORST	avg. AVG	avg. BEST
0	133.37833369789612	133.37833369789612	133.37833369789612	133.37833369789612
1	133.3910853306494	133.38232631446232	133.38907805810032	133.39582980173833
2	133.40322557972095	133.38457605915232	133.39531376419149	133.40604879252666
3	133.4101357520864	133.38361606170002	133.39799990791852	133.41198071637302
4	133.41443687287097	133.38384956571915	133.40059944403035	133.41674241941197
5	133.41694880013767	133.3830316951128	133.4024857592808	133.42144099079727
6	133.42175556309996	133.38140778552003	133.40418074618646	133.42660865152405
7	133.42484588521228	133.37921834558554	133.4054888075842	133.43127202482495
8	133.42781746659915	133.3774749280367	133.40675220652184	133.4348199752719
9	133.43217987663547	133.376260461299	133.40803185981542	133.43807061798606
10	133.43392028790643	133.3715574734677	133.40737950073083	133.44103972006184
11	133.43566898794523	133.3692566272241	133.40689910839117	133.44246192099538
12	133.43431610518462	133.36751943476463	133.40735313910886	133.44480138434454
13	133.43800573651544	133.364081761493	133.4058235023784	133.44548641101485
14	133.44041646783526	133.36275135686355	133.40609490682664	133.44693711712895
15	133.44170306794254	133.3606515675164	133.40604001843067	133.44858144199432
16	133.4404525042652	133.3588908420089	133.40583147533977	133.4508357390765
17	133.44115165970646	133.35510342345864	133.403214669966	133.45022613058873
18	133.442160127588	133.35294180624913	133.40188264598407	133.45003337333165
19	133.44535135527056	133.35159008187406	133.40292052810085	133.4537616192262
20	133.4472539369352	133.35042691272986	133.40207437000691	133.45309187535213
