Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN prepareForMobsim	END prepareForMobsim	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	prepareForMobsim	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
10	05:37:13	05:37:13	05:37:13	05:37:13	05:37:13	05:37:13	05:37:13	05:37:14	05:37:14	05:37:14	05:37:14	05:37:14	05:37:21	05:37:21	05:37:21	05:37:21	05:37:21	05:37:21	05:37:21	05:37:21	05:37:21	05:37:21		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:07	00:00:00	00:00:00	00:00:00	00:00:00	00:00:08
11	05:37:22	05:37:22	05:37:22	05:37:22	05:37:22	05:37:22			05:37:22	05:37:22	05:37:22	05:37:22	05:37:29	05:37:29	05:37:29	05:37:29	05:37:29	05:37:29			05:37:29	05:37:29		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:07
12	05:37:29	05:37:29	05:37:29	05:37:29	05:37:29	05:37:29			05:37:29	05:37:29	05:37:29	05:37:29	05:37:36	05:37:36	05:37:36	05:37:36	05:37:36	05:37:36			05:37:37	05:37:37		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
13	05:37:37	05:37:37	05:37:37	05:37:37	05:37:37	05:37:37			05:37:37	05:37:37	05:37:37	05:37:37	05:37:44	05:37:44	05:37:44	05:37:44	05:37:44	05:37:44			05:37:44	05:37:44		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
14	05:37:44	05:37:44	05:37:44	05:37:44	05:37:44	05:37:44			05:37:44	05:37:44	05:37:44	05:37:44	05:37:51	05:37:51	05:37:51	05:37:51	05:37:51	05:37:51			05:37:52	05:37:52		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:07
15	05:37:52	05:37:52	05:37:52	05:37:52	05:37:52	05:37:52			05:37:52	05:37:52	05:37:52	05:37:52	05:37:59	05:37:59	05:37:59	05:37:59	05:37:59	05:37:59			05:38:00	05:38:00		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:07
16	05:38:00	05:38:00	05:38:00	05:38:00	05:38:00	05:38:00			05:38:00	05:38:00	05:38:00	05:38:00	05:38:07	05:38:07	05:38:07	05:38:07	05:38:07	05:38:07			05:38:07	05:38:07		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
17	05:38:07	05:38:07	05:38:07	05:38:07	05:38:08	05:38:08			05:38:08	05:38:08	05:38:08	05:38:08	05:38:15	05:38:15	05:38:15	05:38:15	05:38:15	05:38:15			05:38:15	05:38:15		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:07
18	05:38:15	05:38:15	05:38:15	05:38:15	05:38:15	05:38:15			05:38:15	05:38:15	05:38:15	05:38:15	05:38:23	05:38:23	05:38:23	05:38:23	05:38:23	05:38:23			05:38:23	05:38:23		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:07
19	05:38:23	05:38:23	05:38:23	05:38:23	05:38:23	05:38:23			05:38:23	05:38:23	05:38:23	05:38:23	05:38:30	05:38:30	05:38:30	05:38:30	05:38:30	05:38:30			05:38:30	05:38:30		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
20	05:38:31	05:38:31	05:38:31	05:38:31	05:38:31	05:38:31	05:38:31	05:38:31	05:38:31	05:38:31	05:38:31	05:38:31	05:38:38	05:38:38	05:38:38	05:38:38	05:38:38	05:38:38	05:38:38	05:38:38	05:38:38	05:38:38		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:07	00:00:00	00:00:00	00:00:00	00:00:00	00:00:07
