ITERATION	avg. EXECUTED	avg. WORST	avg. AVG	avg. BEST
0	104.91547543013115	104.91547543013115	104.91547543013115	104.91547543013115
1	109.68555808619203	107.78386130199816	108.76465173518288	109.74544216836763
2	113.61799716645247	110.12975386693357	111.9746133209524	113.73298587886536
3	116.49019319810722	111.64622953595871	114.17568290936818	116.57153144221229
4	117.62389343552944	112.13718122521473	115.08282365923063	117.84585026478953
5	118.97424603823274	112.62427126220841	116.09677325498414	119.27490001173031
6	119.21848614077295	112.60029094219587	116.309272021009	119.61157127892409
7	120.05698099475443	112.97109211701206	116.92273226045226	120.43686132313549
8	120.5482714066267	112.74607999551067	117.08441905197506	120.92138826766644
9	120.94395907886786	113.00214625555236	117.48902044353724	121.33940342644456
10	121.10733410617249	112.86929259822861	117.5699485011113	121.5419473747685
11	120.97929602177625	112.72251207466661	117.5440315838723	121.54124829245403
12	120.72980832899478	112.20607074992061	117.45367110590594	121.77765217059837
13	121.03786695253689	111.7503233858768	117.2205837772214	121.77660373250775
14	121.20403950218493	111.64473277050644	117.36646827444532	122.1274333746934
15	120.39505409519428	111.1165283147553	116.80336847768929	121.490284132209
16	121.28262097794133	111.08524979849282	116.9481750971675	121.7468547903705
17	121.30879100015581	110.90615538044707	116.92973925076925	121.9792093375472
18	121.2333091099703	110.78431333056696	116.90709367638745	121.91103357763264
19	120.83995670031055	110.53876544321484	116.78135281290531	121.78485266215935
20	120.60613004081154	110.20410652490717	116.59499336160872	121.88156279910032
