Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN prepareForMobsim	END prepareForMobsim	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	prepareForMobsim	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	03:41:56	03:41:56	03:41:56			03:41:56	03:41:56	03:41:57	03:41:58	03:41:58	03:41:58	03:41:58	03:42:21	03:42:21	03:42:22	03:42:22	03:42:22	03:42:22			03:42:25	03:42:25		00:00:00		00:00:01	00:00:01	00:00:00	00:00:23	00:00:00	00:00:00		00:00:03	00:00:29
1	03:42:26	03:42:26	03:42:26	03:42:26	03:42:26	03:42:26	03:42:26	03:42:29	03:42:29	03:42:29	03:42:29	03:42:29	03:42:42	03:42:42	03:42:42	03:42:42	03:42:42	03:42:42			03:42:44	03:42:44		00:00:00	00:00:00	00:00:02	00:00:02	00:00:00	00:00:12	00:00:00	00:00:00		00:00:01	00:00:18
2	03:42:44	03:42:44	03:42:44	03:42:44	03:42:44	03:42:44			03:42:44	03:42:44	03:42:44	03:42:44	03:42:56	03:42:56	03:42:56	03:42:56	03:42:56	03:42:56			03:42:57	03:42:57		00:00:00	00:00:00		00:00:00	00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:13
3	03:42:57	03:42:57	03:42:57	03:42:57	03:42:58	03:42:58			03:42:58	03:42:58	03:42:58	03:42:58	03:43:09	03:43:09	03:43:09	03:43:09	03:43:09	03:43:09			03:43:10	03:43:10		00:00:00	00:00:00		00:00:00	00:00:00	00:00:10	00:00:00	00:00:00		00:00:00	00:00:12
4	03:43:10	03:43:10	03:43:10	03:43:10	03:43:10	03:43:10			03:43:10	03:43:10	03:43:10	03:43:10	03:43:20	03:43:20	03:43:20	03:43:20	03:43:20	03:43:20			03:43:21	03:43:21		00:00:00	00:00:00		00:00:00	00:00:00	00:00:10	00:00:00	00:00:00		00:00:00	00:00:11
5	03:43:21	03:43:21	03:43:21	03:43:21	03:43:22	03:43:22			03:43:22	03:43:22	03:43:22	03:43:22	03:43:31	03:43:31	03:43:32	03:43:32	03:43:32	03:43:32			03:43:32	03:43:32		00:00:00	00:00:00		00:00:00	00:00:00	00:00:09	00:00:00	00:00:00		00:00:00	00:00:11
6	03:43:33	03:43:33	03:43:33	03:43:33	03:43:33	03:43:33			03:43:33	03:43:33	03:43:33	03:43:33	03:43:43	03:43:43	03:43:43	03:43:43	03:43:43	03:43:43			03:43:44	03:43:44		00:00:00	00:00:00		00:00:00	00:00:00	00:00:09	00:00:00	00:00:00		00:00:00	00:00:11
7	03:43:44	03:43:44	03:43:44	03:43:44	03:43:44	03:43:44			03:43:44	03:43:44	03:43:44	03:43:44	03:43:54	03:43:54	03:43:54	03:43:54	03:43:54	03:43:54			03:43:55	03:43:55		00:00:00	00:00:00		00:00:00	00:00:00	00:00:10	00:00:00	00:00:00		00:00:00	00:00:11
8	03:43:55	03:43:55	03:43:55	03:43:55	03:43:56	03:43:56			03:43:56	03:43:56	03:43:56	03:43:56	03:44:06	03:44:06	03:44:06	03:44:06	03:44:06	03:44:06			03:44:06	03:44:06		00:00:00	00:00:00		00:00:00	00:00:00	00:00:09	00:00:00	00:00:00		00:00:00	00:00:11
9	03:44:07	03:44:07	03:44:07	03:44:07	03:44:07	03:44:07			03:44:07	03:44:07	03:44:07	03:44:07	03:44:17	03:44:17	03:44:17	03:44:17	03:44:17	03:44:17			03:44:18	03:44:18		00:00:00	00:00:00		00:00:00	00:00:00	00:00:10	00:00:00	00:00:00		00:00:00	00:00:11
10	03:44:18	03:44:18	03:44:18	03:44:18	03:44:19	03:44:19	03:44:19	03:44:20	03:44:20	03:44:20	03:44:20	03:44:20	03:44:33	03:44:33	03:44:33	03:44:33	03:44:33	03:44:33	03:44:33	03:44:33	03:44:35	03:44:35		00:00:00	00:00:00	00:00:01	00:00:01	00:00:00	00:00:13	00:00:00	00:00:00	00:00:00	00:00:01	00:00:16
11	03:44:35	03:44:35	03:44:35	03:44:35	03:44:36	03:44:36			03:44:36	03:44:36	03:44:36	03:44:36	03:44:48	03:44:48	03:44:48	03:44:48	03:44:48	03:44:48			03:44:48	03:44:48		00:00:00	00:00:00		00:00:00	00:00:00	00:00:12	00:00:00	00:00:00		00:00:00	00:00:13
12	03:44:49	03:44:49	03:44:49	03:44:49	03:44:49	03:44:49			03:44:49	03:44:49	03:44:49	03:44:49	03:45:01	03:45:01	03:45:01	03:45:01	03:45:01	03:45:01			03:45:01	03:45:01		00:00:00	00:00:00		00:00:00	00:00:00	00:00:11	00:00:00	00:00:00		00:00:00	00:00:12
13	03:45:01	03:45:01	03:45:01	03:45:01	03:45:02	03:45:02			03:45:02	03:45:02	03:45:02	03:45:02	03:45:12	03:45:12	03:45:12	03:45:12	03:45:12	03:45:12			03:45:13	03:45:13		00:00:00	00:00:00		00:00:00	00:00:00	00:00:10	00:00:00	00:00:00		00:00:00	00:00:11
14	03:45:13	03:45:13	03:45:13	03:45:13	03:45:13	03:45:13			03:45:13	03:45:13	03:45:13	03:45:13	03:45:25	03:45:25	03:45:25	03:45:25	03:45:25	03:45:25			03:45:26	03:45:26		00:00:00	00:00:00		00:00:00	00:00:00	00:00:12	00:00:00	00:00:00		00:00:00	00:00:13
15	03:45:26	03:45:26	03:45:26	03:45:26	03:45:26	03:45:26			03:45:26	03:45:26	03:45:27	03:45:27	03:45:37	03:45:37	03:45:37	03:45:37	03:45:37	03:45:37			03:45:38	03:45:38		00:00:00	00:00:00		00:00:00	00:00:00	00:00:10	00:00:00	00:00:00		00:00:00	00:00:11
16	03:45:38	03:45:38	03:45:38	03:45:38	03:45:38	03:45:38			03:45:38	03:45:38	03:45:39	03:45:39	03:45:48	03:45:48	03:45:48	03:45:48	03:45:48	03:45:48			03:45:49	03:45:49		00:00:00	00:00:00		00:00:00	00:00:00	00:00:09	00:00:00	00:00:00		00:00:00	00:00:10
17	03:45:49	03:45:49	03:45:49	03:45:49	03:45:49	03:45:49			03:45:49	03:45:49	03:45:49	03:45:49	03:45:59	03:45:59	03:45:59	03:45:59	03:45:59	03:45:59			03:46:00	03:46:00		00:00:00	00:00:00		00:00:00	00:00:00	00:00:09	00:00:00	00:00:00		00:00:00	00:00:10
18	03:46:00	03:46:00	03:46:00	03:46:00	03:46:00	03:46:00			03:46:00	03:46:00	03:46:00	03:46:00	03:46:11	03:46:11	03:46:11	03:46:11	03:46:11	03:46:11			03:46:11	03:46:11		00:00:00	00:00:00		00:00:00	00:00:00	00:00:10	00:00:00	00:00:00		00:00:00	00:00:11
19	03:46:11	03:46:11	03:46:11	03:46:11	03:46:12	03:46:12			03:46:12	03:46:12	03:46:12	03:46:12	03:46:22	03:46:22	03:46:22	03:46:22	03:46:22	03:46:22			03:46:22	03:46:22		00:00:00	00:00:00		00:00:00	00:00:00	00:00:09	00:00:00	00:00:00		00:00:00	00:00:10
20	03:46:22	03:46:22	03:46:23	03:46:23	03:46:23	03:46:23	03:46:23	03:46:24	03:46:24	03:46:24	03:46:24	03:46:24	03:46:37	03:46:37	03:46:37	03:46:37	03:46:37	03:46:37	03:46:37	03:46:37	03:46:39	03:46:39		00:00:00	00:00:00	00:00:01	00:00:01	00:00:00	00:00:12	00:00:00	00:00:00	00:00:00	00:00:01	00:00:16
