ITERATION	avg. EXECUTED	avg. WORST	avg. AVG	avg. BEST
0	133.56936958260758	133.56936958260758	133.56936958260758	133.56936958260758
1	133.57251330961938	133.57107969707386	133.57248962700064	133.57389955692744
2	133.57621140482124	133.57122520504242	133.57449496387738	133.5777188409414
3	133.57764237408784	133.57019364636344	133.5746845215614	133.57917234438293
4	133.57961784285487	133.5696242538733	133.57543502633987	133.5812203866885
5	133.58048079715533	133.56907130494045	133.57544695165478	133.58181096839087
6	133.58149408016584	133.56850855539543	133.57610043405677	133.5838144792809
7	133.58199537117747	133.56764628620914	133.57564399003041	133.58361106891567
8	133.5830397222252	133.56734900967928	133.57606556638035	133.58460540404968
9	133.58336310000246	133.56610740981532	133.5759982910348	133.58571802088727
10	133.58346710734813	133.56501176431902	133.57558539617915	133.58597536059958
11	133.58471829790406	133.56433768855445	133.57571147359442	133.5868733850596
12	133.5845456981347	133.56344511505975	133.57509571293824	133.5867242476914
13	133.58338860181806	133.56141475523313	133.57418080046145	133.58685460814783
14	133.58617522869642	133.56044288392488	133.57442444371864	133.58829879453396
15	133.58588017137592	133.5593208582643	133.57408307249477	133.58846114077875
16	133.58692243455067	133.5582321252992	133.5738257002103	133.58907488051358
17	133.58661896402018	133.55768790175028	133.57351541959065	133.58891786192675
18	133.5862549194296	133.5570816500885	133.5734887998677	133.58895721729868
19	133.5866534658881	133.55627156389616	133.57318137769457	133.58894831700695
20	133.58740107423864	133.55614162735785	133.57340542292724	133.58988316768443
