Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN prepareForMobsim	END prepareForMobsim	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	prepareForMobsim	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
10	03:34:43	03:34:43	03:34:43	03:34:43	03:34:43	03:34:43	03:34:43	03:34:43	03:34:43	03:34:43	03:34:43	03:34:43	03:34:51	03:34:51	03:34:51	03:34:51	03:34:51	03:34:51	03:34:51	03:34:51	03:34:52	03:34:52		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:08	00:00:00	00:00:00	00:00:00	00:00:00	00:00:09
11	03:34:52	03:34:52	03:34:52	03:34:52	03:34:52	03:34:52			03:34:52	03:34:52	03:34:52	03:34:52	03:35:00	03:35:00	03:35:00	03:35:00	03:35:00	03:35:00			03:35:01	03:35:01		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
12	03:35:01	03:35:01	03:35:01	03:35:01	03:35:01	03:35:01			03:35:01	03:35:01	03:35:01	03:35:01	03:35:09	03:35:09	03:35:09	03:35:09	03:35:09	03:35:09			03:35:09	03:35:09		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
13	03:35:10	03:35:10	03:35:10	03:35:10	03:35:10	03:35:10			03:35:10	03:35:10	03:35:10	03:35:10	03:35:18	03:35:18	03:35:18	03:35:18	03:35:18	03:35:18			03:35:19	03:35:19		00:00:00	00:00:00		00:00:00	00:00:00	00:00:08	00:00:00	00:00:00		00:00:00	00:00:09
14	03:35:19	03:35:19	03:35:19	03:35:19	03:35:19	03:35:19			03:35:19	03:35:19	03:35:19	03:35:19	03:35:27	03:35:27	03:35:27	03:35:27	03:35:27	03:35:27			03:35:27	03:35:27		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
15	03:35:27	03:35:27	03:35:27	03:35:27	03:35:27	03:35:27			03:35:27	03:35:27	03:35:27	03:35:27	03:35:35	03:35:35	03:35:35	03:35:35	03:35:35	03:35:35			03:35:36	03:35:36		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
16	03:35:36	03:35:36	03:35:36	03:35:36	03:35:36	03:35:36			03:35:36	03:35:36	03:35:36	03:35:36	03:35:44	03:35:44	03:35:44	03:35:44	03:35:44	03:35:44			03:35:45	03:35:45		00:00:00	00:00:00		00:00:00	00:00:00	00:00:08	00:00:00	00:00:00		00:00:00	00:00:08
17	03:35:45	03:35:45	03:35:45	03:35:45	03:35:45	03:35:45			03:35:45	03:35:45	03:35:45	03:35:45	03:35:54	03:35:54	03:35:54	03:35:54	03:35:54	03:35:54			03:35:54	03:35:54		00:00:00	00:00:00		00:00:00	00:00:00	00:00:08	00:00:00	00:00:00		00:00:00	00:00:09
18	03:35:54	03:35:54	03:35:54	03:35:54	03:35:54	03:35:54			03:35:54	03:35:54	03:35:54	03:35:54	03:36:02	03:36:02	03:36:02	03:36:02	03:36:02	03:36:02			03:36:02	03:36:02		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
19	03:36:03	03:36:03	03:36:03	03:36:03	03:36:03	03:36:03			03:36:03	03:36:03	03:36:03	03:36:03	03:36:11	03:36:11	03:36:11	03:36:11	03:36:11	03:36:11			03:36:12	03:36:12		00:00:00	00:00:00		00:00:00	00:00:00	00:00:08	00:00:00	00:00:00		00:00:00	00:00:08
20	03:36:12	03:36:12	03:36:12	03:36:12	03:36:12	03:36:12	03:36:12	03:36:12	03:36:12	03:36:12	03:36:12	03:36:12	03:36:20	03:36:20	03:36:20	03:36:20	03:36:20	03:36:20	03:36:20	03:36:20	03:36:21	03:36:21		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:07	00:00:00	00:00:00	00:00:00	00:00:00	00:00:08
