ITERATION	avg. Average Leg distance	avg. Average Trip distance
0	2054.6666666666665	2054.6666666666665	
1	2054.6666666666665	2054.6666666666665	
2	2054.6666666666665	2054.6666666666665	
3	2054.6666666666665	2054.6666666666665	
4	2054.6666666666665	2054.6666666666665	
5	2054.6666666666665	2054.6666666666665	
6	2054.6666666666665	2054.6666666666665	
7	2054.6666666666665	2054.6666666666665	
8	2054.6666666666665	2054.6666666666665	
9	2054.6666666666665	2054.6666666666665	
10	2054.6666666666665	2054.6666666666665	
11	2054.6666666666665	2054.6666666666665	
12	2054.6666666666665	2054.6666666666665	
13	2054.6666666666665	2054.6666666666665	
14	2054.6666666666665	2054.6666666666665	
15	2054.6666666666665	2054.6666666666665	
16	2054.6666666666665	2054.6666666666665	
17	2054.6666666666665	2054.6666666666665	
18	2054.6666666666665	2054.6666666666665	
19	2054.6666666666665	2054.6666666666665	
20	2054.6666666666665	2054.6666666666665	
