Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN prepareForMobsim	END prepareForMobsim	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	prepareForMobsim	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
10	03:46:09	03:46:09	03:46:09	03:46:09	03:46:09	03:46:09	03:46:09	03:46:09	03:46:09	03:46:09	03:46:09	03:46:09	03:46:19	03:46:19	03:46:19	03:46:19	03:46:19	03:46:19	03:46:20	03:46:20	03:46:21	03:46:21		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:10	00:00:00	00:00:00	00:00:00	00:00:01	00:00:12
11	03:46:21	03:46:21	03:46:21	03:46:21	03:46:22	03:46:22			03:46:22	03:46:22	03:46:22	03:46:22	03:46:31	03:46:31	03:46:31	03:46:31	03:46:31	03:46:31			03:46:32	03:46:32		00:00:00	00:00:00		00:00:00	00:00:00	00:00:09	00:00:00	00:00:00		00:00:01	00:00:10
12	03:46:32	03:46:32	03:46:32	03:46:32	03:46:32	03:46:32			03:46:32	03:46:32	03:46:32	03:46:32	03:46:42	03:46:42	03:46:42	03:46:42	03:46:42	03:46:42			03:46:44	03:46:44		00:00:00	00:00:00		00:00:00	00:00:00	00:00:10	00:00:00	00:00:00		00:00:01	00:00:11
13	03:46:44	03:46:44	03:46:44	03:46:44	03:46:44	03:46:44			03:46:44	03:46:44	03:46:44	03:46:44	03:46:52	03:46:52	03:46:52	03:46:52	03:46:52	03:46:52			03:46:53	03:46:53		00:00:00	00:00:00		00:00:00	00:00:00	00:00:08	00:00:00	00:00:00		00:00:00	00:00:09
14	03:46:53	03:46:53	03:46:53	03:46:53	03:46:53	03:46:53			03:46:53	03:46:53	03:46:53	03:46:53	03:47:01	03:47:01	03:47:01	03:47:01	03:47:01	03:47:01			03:47:02	03:47:02		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
15	03:47:02	03:47:02	03:47:02	03:47:02	03:47:02	03:47:02			03:47:02	03:47:02	03:47:02	03:47:02	03:47:10	03:47:10	03:47:10	03:47:10	03:47:10	03:47:10			03:47:10	03:47:10		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
16	03:47:10	03:47:10	03:47:10	03:47:10	03:47:10	03:47:10			03:47:10	03:47:10	03:47:10	03:47:10	03:47:19	03:47:19	03:47:19	03:47:19	03:47:19	03:47:19			03:47:20	03:47:20		00:00:00	00:00:00		00:00:00	00:00:00	00:00:08	00:00:00	00:00:00		00:00:01	00:00:09
17	03:47:20	03:47:20	03:47:20	03:47:20	03:47:20	03:47:20			03:47:20	03:47:20	03:47:21	03:47:21	03:47:28	03:47:28	03:47:28	03:47:28	03:47:28	03:47:28			03:47:29	03:47:29		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
18	03:47:29	03:47:29	03:47:29	03:47:29	03:47:29	03:47:29			03:47:29	03:47:29	03:47:29	03:47:29	03:47:37	03:47:37	03:47:37	03:47:37	03:47:37	03:47:37			03:47:38	03:47:38		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
19	03:47:38	03:47:38	03:47:38	03:47:38	03:47:38	03:47:38			03:47:38	03:47:38	03:47:38	03:47:38	03:47:45	03:47:45	03:47:45	03:47:45	03:47:45	03:47:45			03:47:46	03:47:46		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
20	03:47:46	03:47:46	03:47:46	03:47:46	03:47:46	03:47:46	03:47:46	03:47:47	03:47:47	03:47:47	03:47:47	03:47:47	03:47:54	03:47:54	03:47:54	03:47:54	03:47:54	03:47:54	03:47:54	03:47:54	03:47:55	03:47:55		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:07	00:00:00	00:00:00	00:00:00	00:00:00	00:00:09
