ITERATION	avg. Average Leg distance	avg. Average Trip distance
0	2033.6666666666667	2033.6666666666667	
1	2033.6666666666667	2033.6666666666667	
2	2033.6666666666667	2033.6666666666667	
3	2033.6666666666667	2033.6666666666667	
4	2033.6666666666667	2033.6666666666667	
5	2033.6666666666667	2033.6666666666667	
6	2033.6666666666667	2033.6666666666667	
7	2033.6666666666667	2033.6666666666667	
8	2033.6666666666667	2033.6666666666667	
9	2033.6666666666667	2033.6666666666667	
10	2033.6666666666667	2033.6666666666667	
11	2033.6666666666667	2033.6666666666667	
12	2033.6666666666667	2033.6666666666667	
13	2033.6666666666667	2033.6666666666667	
14	2033.6666666666667	2033.6666666666667	
15	2033.6666666666667	2033.6666666666667	
16	2033.6666666666667	2033.6666666666667	
17	2033.6666666666667	2033.6666666666667	
18	2033.6666666666667	2033.6666666666667	
19	2033.6666666666667	2033.6666666666667	
20	2033.6666666666667	2033.6666666666667	
