ITERATION	avg. Average Leg distance	avg. Average Trip distance
0	2044.6666666666667	2044.6666666666667	
1	2044.6666666666667	2044.6666666666667	
2	2044.6666666666667	2044.6666666666667	
3	2044.6666666666667	2044.6666666666667	
4	2044.6666666666667	2044.6666666666667	
5	2044.6666666666667	2044.6666666666667	
6	2044.6666666666667	2044.6666666666667	
7	2044.6666666666667	2044.6666666666667	
8	2044.6666666666667	2044.6666666666667	
9	2044.6666666666667	2044.6666666666667	
10	2044.6666666666667	2044.6666666666667	
11	2044.6666666666667	2044.6666666666667	
12	2044.6666666666667	2044.6666666666667	
13	2044.6666666666667	2044.6666666666667	
14	2044.6666666666667	2044.6666666666667	
15	2044.6666666666667	2044.6666666666667	
16	2044.6666666666667	2044.6666666666667	
17	2044.6666666666667	2044.6666666666667	
18	2044.6666666666667	2044.6666666666667	
19	2044.6666666666667	2044.6666666666667	
20	2044.6666666666667	2044.6666666666667	
