Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN prepareForMobsim	END prepareForMobsim	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	prepareForMobsim	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	04:44:27	04:44:27	04:44:27			04:44:27	04:44:27	04:44:28	04:44:28	04:44:28	04:44:28	04:44:28	04:44:46	04:44:46	04:44:46	04:44:46	04:44:46	04:44:46			04:44:49	04:44:49		00:00:00		00:00:00	00:00:01	00:00:00	00:00:17	00:00:00	00:00:00		00:00:02	00:00:21
1	04:44:49	04:44:49	04:44:50	04:44:50	04:44:50	04:44:50	04:44:50	04:44:51	04:44:51	04:44:51	04:44:51	04:44:51	04:45:00	04:45:00	04:45:00	04:45:00	04:45:01	04:45:01			04:45:02	04:45:02		00:00:00	00:00:00	00:00:01	00:00:01	00:00:00	00:00:09	00:00:00	00:00:00		00:00:01	00:00:12
2	04:45:02	04:45:02	04:45:02	04:45:02	04:45:03	04:45:03			04:45:03	04:45:03	04:45:03	04:45:03	04:45:12	04:45:12	04:45:12	04:45:12	04:45:12	04:45:12			04:45:13	04:45:13		00:00:00	00:00:00		00:00:00	00:00:00	00:00:09	00:00:00	00:00:00		00:00:00	00:00:10
3	04:45:13	04:45:13	04:45:13	04:45:13	04:45:13	04:45:13			04:45:13	04:45:13	04:45:13	04:45:13	04:45:22	04:45:22	04:45:22	04:45:22	04:45:22	04:45:22			04:45:23	04:45:23		00:00:00	00:00:00		00:00:00	00:00:00	00:00:08	00:00:00	00:00:00		00:00:01	00:00:10
4	04:45:24	04:45:24	04:45:24	04:45:24	04:45:24	04:45:24			04:45:24	04:45:24	04:45:24	04:45:24	04:45:32	04:45:32	04:45:32	04:45:32	04:45:32	04:45:32			04:45:33	04:45:33		00:00:00	00:00:00		00:00:00	00:00:00	00:00:08	00:00:00	00:00:00		00:00:00	00:00:08
5	04:45:33	04:45:33	04:45:33	04:45:33	04:45:33	04:45:33			04:45:33	04:45:33	04:45:33	04:45:33	04:45:41	04:45:41	04:45:41	04:45:41	04:45:41	04:45:41			04:45:42	04:45:42		00:00:00	00:00:00		00:00:00	00:00:00	00:00:08	00:00:00	00:00:00		00:00:00	00:00:09
6	04:45:42	04:45:42	04:45:42	04:45:42	04:45:42	04:45:42			04:45:42	04:45:42	04:45:42	04:45:42	04:45:51	04:45:51	04:45:51	04:45:51	04:45:51	04:45:51			04:45:52	04:45:52		00:00:00	00:00:00		00:00:00	00:00:00	00:00:08	00:00:00	00:00:00		00:00:00	00:00:10
7	04:45:52	04:45:52	04:45:52	04:45:52	04:45:53	04:45:53			04:45:53	04:45:53	04:45:53	04:45:53	04:46:02	04:46:02	04:46:02	04:46:02	04:46:02	04:46:02			04:46:03	04:46:03		00:00:00	00:00:00		00:00:00	00:00:00	00:00:09	00:00:00	00:00:00		00:00:00	00:00:10
8	04:46:03	04:46:03	04:46:03	04:46:03	04:46:03	04:46:03			04:46:03	04:46:03	04:46:03	04:46:03	04:46:12	04:46:12	04:46:12	04:46:12	04:46:12	04:46:12			04:46:13	04:46:13		00:00:00	00:00:00		00:00:00	00:00:00	00:00:08	00:00:00	00:00:00		00:00:00	00:00:09
9	04:46:13	04:46:13	04:46:13	04:46:13	04:46:14	04:46:14			04:46:14	04:46:14	04:46:14	04:46:14	04:46:22	04:46:22	04:46:22	04:46:22	04:46:22	04:46:22			04:46:23	04:46:23		00:00:00	00:00:00		00:00:00	00:00:00	00:00:08	00:00:00	00:00:00		00:00:00	00:00:09
