ITERATION	avg. Average Leg distance	avg. Average Trip distance
0	2036.0	2036.0	
1	2036.3333333333333	2036.3333333333333	
2	2036.3333333333333	2036.3333333333333	
3	2037.3333333333333	2037.3333333333333	
4	2036.6666666666667	2036.6666666666667	
5	2036.6666666666667	2036.6666666666667	
6	2037.0	2037.0	
7	2037.3333333333333	2037.3333333333333	
8	2036.6666666666667	2036.6666666666667	
9	2037.0	2037.0	
10	2037.0	2037.0	
11	2037.3333333333333	2037.3333333333333	
12	2037.0	2037.0	
13	2037.0	2037.0	
14	2036.6666666666667	2036.6666666666667	
15	2036.6666666666667	2036.6666666666667	
16	2037.0	2037.0	
17	2037.0	2037.0	
18	2037.0	2037.0	
19	2037.0	2037.0	
20	2037.0	2037.0	
