ITERATION	avg. Average Leg distance	avg. Average Trip distance
0	2052.3333333333335	2052.3333333333335	
1	2074.3333333333335	2074.3333333333335	
2	2087.6666666666665	2087.6666666666665	
3	2103.0	2103.0	
4	2124.6666666666665	2124.6666666666665	
5	2143.0	2143.0	
6	2154.6666666666665	2154.6666666666665	
7	2176.3333333333335	2176.3333333333335	
8	2189.3333333333335	2189.3333333333335	
9	2188.0	2188.0	
10	2199.3333333333335	2199.3333333333335	
11	2206.6666666666665	2206.6666666666665	
12	2212.0	2212.0	
13	2223.6666666666665	2223.6666666666665	
14	2224.3333333333335	2224.3333333333335	
15	2237.0	2237.0	
16	2229.6666666666665	2229.6666666666665	
17	2244.0	2244.0	
18	2237.6666666666665	2237.6666666666665	
19	2247.3333333333335	2247.3333333333335	
20	2239.6666666666665	2239.6666666666665	
