ITERATION	avg. EXECUTED	avg. WORST	avg. AVG	avg. BEST
0	107.67782411649694	107.67782411649694	107.67782411649694	107.67782411649694
1	112.88749042038344	111.33426139966593	112.14426712359248	112.95427284751906
2	116.45927713908202	113.72179593229622	115.18509365303439	116.63379674123044
3	118.15073042109161	114.24818632545755	116.30360359054899	118.21315484434187
4	119.28198833085233	114.76452618191247	117.20812044714758	119.44571342284551
5	120.18672283803741	115.4753337992503	118.09908255426708	120.48458678319788
6	120.497439513555	115.42932920024931	118.28849539522801	120.82676984581178
7	121.49003261909141	115.66976797922227	118.88436295391911	121.73652403085887
8	121.84371870997182	115.67276105626716	119.31806280048315	122.54917675521664
9	122.20388211167405	115.66540793721441	119.38134893820018	122.60447179080937
10	122.29518046528463	115.49525676154292	119.41481393339757	122.75505261399768
11	122.33426572141387	115.33609031741055	119.31029070553276	122.71302967147044
12	122.16901421748449	115.1362524045551	119.27109121343165	122.77560240054473
13	122.28929073515532	115.05803652185246	119.25127183225754	122.7873151685866
14	122.13786427850016	114.81122777296204	119.13556063135714	122.80639707956672
15	121.85098353855096	114.60848717645479	118.97974354628991	122.64743257619051
16	121.83706436301415	114.32649897684716	118.85391812666838	122.66047981309022
17	122.11486216352404	114.03398021057207	118.79722355070722	122.89617694223078
18	122.01765268272679	113.67594491598597	118.59853952311997	122.81054294797455
19	122.40097564420522	113.62540939776007	118.68232698544864	123.0877282526403
20	122.73297756738398	113.45473728165288	118.63139107473502	123.17806648587523
