ITERATION	avg. Average Leg distance	avg. Average Trip distance
0	2062.6666666666665	2062.6666666666665	
1	2062.6666666666665	2062.6666666666665	
2	2062.6666666666665	2062.6666666666665	
3	2062.6666666666665	2062.6666666666665	
4	2062.6666666666665	2062.6666666666665	
5	2062.6666666666665	2062.6666666666665	
6	2062.6666666666665	2062.6666666666665	
7	2062.6666666666665	2062.6666666666665	
8	2062.6666666666665	2062.6666666666665	
9	2062.6666666666665	2062.6666666666665	
10	2062.6666666666665	2062.6666666666665	
11	2062.6666666666665	2062.6666666666665	
12	2062.6666666666665	2062.6666666666665	
13	2062.6666666666665	2062.6666666666665	
14	2062.6666666666665	2062.6666666666665	
15	2062.6666666666665	2062.6666666666665	
16	2062.6666666666665	2062.6666666666665	
17	2062.6666666666665	2062.6666666666665	
18	2062.6666666666665	2062.6666666666665	
19	2062.6666666666665	2062.6666666666665	
20	2062.6666666666665	2062.6666666666665	
