ITERATION	avg. EXECUTED	avg. WORST	avg. AVG	avg. BEST
0	133.49914680287785	133.49914680287785	133.49914680287785	133.49914680287785
1	133.50373215726285	133.5011639235988	133.50281158515793	133.5044592467171
2	133.50756792050788	133.50232303723791	133.5054476956784	133.5085203137419
3	133.50974629409356	133.50220240915525	133.5065879415678	133.51084455891777
4	133.51194396445862	133.50238955344992	133.50772023653363	133.51285226699196
5	133.51370784171522	133.50272212554208	133.50893717069835	133.51483306062286
6	133.5135660636632	133.50169235763758	133.50879663267943	133.51552044830174
7	133.512958067054	133.49927687116158	133.5074383601859	133.5152035566211
8	133.5144224148686	133.49900683650895	133.50795995192996	133.51639144639768
9	133.51552570526385	133.4985653724479	133.50801263076866	133.5168415302413
10	133.51484944308973	133.49678381903053	133.50727738020535	133.5170204881867
11	133.51581196989386	133.49653346685614	133.50755929630412	133.5175885693028
12	133.5171125823005	133.49604262351966	133.50775817206417	133.51828691367362
13	133.51794494053198	133.49559613705944	133.50797515766504	133.51899387107267
14	133.51722710049347	133.49485172151643	133.5075342238457	133.5189264581963
15	133.51735369618024	133.4943997706832	133.5074859160339	133.5188499713855
16	133.51687688018603	133.49364746152952	133.50712860195134	133.51891604201984
17	133.5166899387492	133.49328261923782	133.50679480469537	133.51853281988735
18	133.51696765086143	133.4925803566493	133.50660615284633	133.51916812026582
19	133.51600378381588	133.49175305149024	133.5061972255187	133.5190957890783
20	133.51764106469298	133.49145665964343	133.50600512109767	133.51912132280123
