ITERATION	avg. EXECUTED	avg. WORST	avg. AVG	avg. BEST
0	128.13079898231453	128.13079898231453	128.13079898231453	128.13079898231453
1	128.1315477099387	128.13040108252798	128.13126681467506	128.13213254682216
2	128.13305254503337	128.13073241231666	128.13208994942926	128.133444772755
3	128.13490587499552	128.13144411140962	128.1334505363503	128.13539449642954
4	128.13526506015435	128.13079101983078	128.1336101255374	128.13623049849187
5	128.13512334893508	128.13009764496095	128.13336141038616	128.1364247948493
6	128.13672424364262	128.1303332690412	128.13401366921588	128.13752531630988
7	128.1362503695742	128.12905137729945	128.1333093238088	128.13737028881215
8	128.13639528436312	128.12859097335183	128.13329694524566	128.13759015431265
9	128.13675205190654	128.12830109110155	128.13328421486858	128.13791264136856
10	128.13702945399123	128.12764504370494	128.13314290670516	128.13818104400903
11	128.1364597682568	128.12647020264006	128.13248595031502	128.1377630988775
12	128.13662082640138	128.12552585254593	128.13255148570352	128.138636158971
13	128.13737285738418	128.1248118095689	128.13225590693847	128.13890275979796
14	128.13819358766207	128.12372948314513	128.13218514078622	128.1395520273298
15	128.13843813636825	128.12309030663505	128.13176371493373	128.13914654109334
16	128.13801982211606	128.12243198794425	128.13183105463946	128.13953473648084
17	128.1393506256409	128.1219594624211	128.1319733345876	128.1400454243581
18	128.13781821706368	128.12175879495308	128.13178105387988	128.1399288179555
19	128.13749151719938	128.12105916759273	128.13139086213326	128.13999996066306
20	128.13671642482475	128.1197409818765	128.13056187082015	128.13959076163917
