Iteration	car_travel	car_wait	stageActivity_travel	stageActivity_wait
0	119.40805555555555	0.0	0.0	0.0
1	111.56472222222222	0.0	0.0	0.0
2	107.89444444444445	0.0	0.0	0.0
3	106.25861111111111	0.0	0.0	0.0
4	104.49777777777778	0.0	0.0	0.0
5	103.51416666666667	0.0	0.0	0.0
6	102.74944444444445	0.0	0.0	0.0
7	102.84833333333333	0.0	0.0	0.0
8	101.83638888888889	0.0	0.0	0.0
9	101.16333333333333	0.0	0.0	0.0
10	101.30888888888889	0.0	0.0	0.0
11	100.76944444444445	0.0	0.0	0.0
12	100.49305555555556	0.0	0.0	0.0
13	100.90944444444445	0.0	0.0	0.0
14	100.32916666666667	0.0	0.0	0.0
15	99.98722222222223	0.0	0.0	0.0
16	100.10694444444445	0.0	0.0	0.0
17	100.5038888888889	0.0	0.0	0.0
18	100.29138888888889	0.0	0.0	0.0
19	99.5275	0.0	0.0	0.0
20	100.00916666666667	0.0	0.0	0.0
