ITERATION	avg. Average Leg distance	avg. Average Trip distance
0	2039.3333333333333	2039.3333333333333	
1	2042.0	2042.0	
2	2044.0	2044.0	
3	2046.6666666666667	2046.6666666666667	
4	2045.6666666666667	2045.6666666666667	
5	2045.6666666666667	2045.6666666666667	
6	2048.6666666666665	2048.6666666666665	
7	2046.6666666666667	2046.6666666666667	
8	2047.6666666666667	2047.6666666666667	
9	2048.3333333333335	2048.3333333333335	
10	2049.6666666666665	2049.6666666666665	
11	2049.0	2049.0	
12	2048.3333333333335	2048.3333333333335	
13	2048.3333333333335	2048.3333333333335	
14	2048.6666666666665	2048.6666666666665	
15	2050.6666666666665	2050.6666666666665	
16	2050.6666666666665	2050.6666666666665	
17	2051.3333333333335	2051.3333333333335	
18	2051.0	2051.0	
19	2051.3333333333335	2051.3333333333335	
20	2051.3333333333335	2051.3333333333335	
