ITERATION	avg. EXECUTED	avg. WORST	avg. AVG	avg. BEST
0	132.70026014576783	132.70026014576783	132.70026014576783	132.70026014576783
1	132.87051834062177	132.81016093563176	132.84376061737953	132.87736029912745
2	132.94609484845438	132.85199738238728	132.90244786485903	132.95128261056928
3	132.9834768759433	132.8662348774291	132.931125174137	132.99470193079094
4	133.02260089207385	132.88070779084137	132.95944167399404	133.0352648222101
5	133.0372942362558	132.87373565784299	132.96597690438935	133.05456386501413
6	133.0515587694571	132.8630128586869	132.96837519188446	133.06740543618446
7	133.0505722834435	132.84931218318886	132.96284079377776	133.06891255259347
8	133.0745201829696	132.85207944495693	132.97372420337297	133.08919906134685
9	133.0878113217643	132.84970223324078	132.98028467654925	133.10356613812823
10	133.0873299346593	132.84323525688177	132.9831142739923	133.11277340094958
11	133.0985358116537	132.83458139137213	132.97991704710708	133.11274551406552
12	133.10283816216491	132.82729221470385	132.9790321575288	133.1183499326102
13	133.09546319990045	132.81912719035233	132.97999018280964	133.1279667629957
14	133.1074789389236	132.80929656654274	132.97967594013716	133.13597362274817
15	133.11837162612764	132.79731006639918	132.97582401582423	133.14181360111004
16	133.1151050838284	132.79427710600518	132.9755457218575	133.14529600024278
17	133.103849333638	132.7763697077249	132.9679246856811	133.14464776198488
18	133.10630253830675	132.76344029478824	132.95994163805807	133.14047154902525
19	133.12258907229844	132.75821178441691	132.9587365766366	133.14944745345542
20	133.11518873226305	132.74675934099207	132.95443550607357	133.14711525522392
