Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN prepareForMobsim	END prepareForMobsim	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	prepareForMobsim	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
10	07:12:04	07:12:04	07:12:04	07:12:04	07:12:04	07:12:04	07:12:04	07:12:04	07:12:04	07:12:04	07:12:04	07:12:04	07:12:11	07:12:11	07:12:11	07:12:11	07:12:11	07:12:11	07:12:11	07:12:11	07:12:11	07:12:11		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:06	00:00:00	00:00:00	00:00:00	00:00:00	00:00:07
11	07:12:11	07:12:11	07:12:11	07:12:11	07:12:11	07:12:11			07:12:11	07:12:11	07:12:11	07:12:11	07:12:17	07:12:17	07:12:17	07:12:17	07:12:17	07:12:17			07:12:18	07:12:18		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
12	07:12:18	07:12:18	07:12:18	07:12:18	07:12:18	07:12:18			07:12:18	07:12:18	07:12:18	07:12:18	07:12:24	07:12:24	07:12:24	07:12:24	07:12:24	07:12:24			07:12:25	07:12:25		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
13	07:12:25	07:12:25	07:12:25	07:12:25	07:12:25	07:12:25			07:12:25	07:12:25	07:12:25	07:12:25	07:12:31	07:12:31	07:12:31	07:12:31	07:12:31	07:12:31			07:12:32	07:12:32		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
14	07:12:32	07:12:32	07:12:32	07:12:32	07:12:32	07:12:32			07:12:32	07:12:32	07:12:32	07:12:32	07:12:38	07:12:38	07:12:38	07:12:38	07:12:38	07:12:38			07:12:39	07:12:39		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
15	07:12:39	07:12:39	07:12:39	07:12:39	07:12:39	07:12:39			07:12:39	07:12:39	07:12:39	07:12:39	07:12:45	07:12:45	07:12:45	07:12:45	07:12:45	07:12:45			07:12:46	07:12:46		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
16	07:12:46	07:12:46	07:12:46	07:12:46	07:12:46	07:12:46			07:12:46	07:12:46	07:12:46	07:12:46	07:12:52	07:12:52	07:12:52	07:12:52	07:12:52	07:12:52			07:12:52	07:12:52		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
17	07:12:52	07:12:52	07:12:52	07:12:52	07:12:52	07:12:52			07:12:52	07:12:52	07:12:52	07:12:52	07:12:59	07:12:59	07:12:59	07:12:59	07:12:59	07:12:59			07:12:59	07:12:59		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
18	07:12:59	07:12:59	07:12:59	07:12:59	07:12:59	07:12:59			07:12:59	07:12:59	07:12:59	07:12:59	07:13:06	07:13:06	07:13:06	07:13:06	07:13:06	07:13:06			07:13:06	07:13:06		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
19	07:13:06	07:13:06	07:13:06	07:13:06	07:13:07	07:13:07			07:13:07	07:13:07	07:13:07	07:13:07	07:13:13	07:13:13	07:13:13	07:13:13	07:13:13	07:13:13			07:13:13	07:13:13		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
20	07:13:13	07:13:13	07:13:13	07:13:13	07:13:13	07:13:13	07:13:13	07:13:13	07:13:13	07:13:13	07:13:13	07:13:13	07:13:20	07:13:20	07:13:20	07:13:20	07:13:20	07:13:20	07:13:20	07:13:20	07:13:21	07:13:21		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:06	00:00:00	00:00:00	00:00:00	00:00:00	00:00:07
