ITERATION	avg. Average Leg distance	avg. Average Trip distance
0	2044.6666666666667	2044.6666666666667	
1	2046.2666666666667	2046.2666666666667	
2	2047.3333333333333	2047.3333333333333	
3	2047.8666666666666	2047.8666666666666	
4	2048.133333333333	2048.133333333333	
5	2048.4	2048.4	
6	2048.0	2048.0	
7	2048.4666666666667	2048.4666666666667	
8	2048.0	2048.0	
9	2048.133333333333	2048.133333333333	
10	2048.0666666666666	2048.0666666666666	
11	2048.2	2048.2	
12	2048.0	2048.0	
13	2047.6666666666667	2047.6666666666667	
14	2047.3333333333333	2047.3333333333333	
15	2047.6	2047.6	
16	2047.6	2047.6	
17	2047.3333333333333	2047.3333333333333	
18	2047.4666666666667	2047.4666666666667	
19	2047.5333333333333	2047.5333333333333	
20	2047.4666666666667	2047.4666666666667	
