Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN prepareForMobsim	END prepareForMobsim	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	prepareForMobsim	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	07:16:28	07:16:28	07:16:28			07:16:28	07:16:28	07:16:28	07:16:28	07:16:28	07:16:28	07:16:28	07:16:37	07:16:37	07:16:37	07:16:37	07:16:37	07:16:37			07:16:38	07:16:38		00:00:00		00:00:00	00:00:00	00:00:00	00:00:08	00:00:00	00:00:00		00:00:01	00:00:10
1	07:16:39	07:16:39	07:16:39	07:16:39	07:16:39	07:16:39	07:16:39	07:16:39	07:16:39	07:16:39	07:16:39	07:16:39	07:16:46	07:16:46	07:16:46	07:16:46	07:16:46	07:16:46			07:16:47	07:16:47		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:08
2	07:16:47	07:16:47	07:16:47	07:16:47	07:16:47	07:16:47			07:16:47	07:16:47	07:16:47	07:16:47	07:16:54	07:16:54	07:16:54	07:16:54	07:16:54	07:16:54			07:16:55	07:16:55		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
3	07:16:55	07:16:55	07:16:55	07:16:55	07:16:55	07:16:55			07:16:55	07:16:55	07:16:55	07:16:55	07:17:02	07:17:02	07:17:02	07:17:02	07:17:02	07:17:02			07:17:02	07:17:02		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:07
4	07:17:03	07:17:03	07:17:03	07:17:03	07:17:03	07:17:03			07:17:03	07:17:03	07:17:03	07:17:03	07:17:10	07:17:10	07:17:10	07:17:10	07:17:10	07:17:10			07:17:10	07:17:10		00:00:00	00:00:00		00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:00	00:00:07
5	07:17:10	07:17:10	07:17:10	07:17:10	07:17:10	07:17:10			07:17:10	07:17:10	07:17:10	07:17:10	07:17:17	07:17:17	07:17:17	07:17:17	07:17:17	07:17:17			07:17:17	07:17:17		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
6	07:17:18	07:17:18	07:17:18	07:17:18	07:17:18	07:17:18			07:17:18	07:17:18	07:17:18	07:17:18	07:17:24	07:17:24	07:17:24	07:17:24	07:17:24	07:17:24			07:17:25	07:17:25		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
7	07:17:25	07:17:25	07:17:25	07:17:25	07:17:25	07:17:25			07:17:25	07:17:25	07:17:25	07:17:25	07:17:32	07:17:32	07:17:32	07:17:32	07:17:32	07:17:32			07:17:32	07:17:32		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
8	07:17:32	07:17:32	07:17:32	07:17:32	07:17:32	07:17:32			07:17:32	07:17:32	07:17:32	07:17:32	07:17:39	07:17:39	07:17:39	07:17:39	07:17:39	07:17:39			07:17:40	07:17:40		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
9	07:17:40	07:17:40	07:17:40	07:17:40	07:17:40	07:17:40			07:17:40	07:17:40	07:17:40	07:17:40	07:17:47	07:17:47	07:17:47	07:17:47	07:17:47	07:17:47			07:17:47	07:17:47		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
10	07:17:47	07:17:47	07:17:47	07:17:47	07:17:47	07:17:47	07:17:47	07:17:48	07:17:48	07:17:48	07:17:48	07:17:48	07:17:54	07:17:54	07:17:54	07:17:54	07:17:54	07:17:54	07:17:54	07:17:54	07:17:55	07:17:55		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:06	00:00:00	00:00:00	00:00:00	00:00:00	00:00:07
