ITERATION	avg. EXECUTED	avg. WORST	avg. AVG	avg. BEST
0	133.5884970391266	133.5884970391266	133.5884970391266	133.5884970391266
1	133.59528838517727	133.5922906246133	133.59403656965043	133.59578251468753
2	133.59884739448796	133.5931003840821	133.5968162170608	133.6003293227717
3	133.60060691610636	133.59297554957442	133.5976101096194	133.6018555695045
4	133.6015347818426	133.5918776429762	133.59810982963242	133.60384015974498
5	133.6055333151091	133.59304906977536	133.60002109034755	133.6064191654538
6	133.60576816281053	133.59251101980908	133.60016720759472	133.60725561036327
7	133.60676155135076	133.59173277562698	133.6003436341377	133.60827795741693
8	133.60671645862584	133.59025811344554	133.59988470952274	133.60891041159584
9	133.60751611836247	133.5889225442975	133.59974731778337	133.609945474045
10	133.6087697868756	133.58821889513067	133.59991800434707	133.6109492103426
11	133.60873021400963	133.58741260346116	133.5995335238625	133.61066921898484
12	133.6080657368611	133.58612529774763	133.59893146670103	133.61060907508897
13	133.60813601977435	133.58495306096702	133.59838516119046	133.6105684759822
14	133.60880536355117	133.58479197746718	133.59843864348434	133.6110219792073
15	133.60981922874373	133.58437703455695	133.59854709124383	133.61165743039749
16	133.6100705119631	133.58378510734036	133.59842260292424	133.6117513055449
17	133.6106583658106	133.58333105679384	133.5984477109906	133.61253303303545
18	133.6096618359208	133.5825347340979	133.59801362477285	133.61252610478107
19	133.60947586588523	133.58180321316482	133.59806753560267	133.61288210156283
20	133.61163310215332	133.580984281772	133.5980201157979	133.61359582387783
