Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN prepareForMobsim	END prepareForMobsim	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	prepareForMobsim	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
10	04:39:29	04:39:29	04:39:29	04:39:29	04:39:29	04:39:29	04:39:29	04:39:29	04:39:29	04:39:29	04:39:29	04:39:29	04:39:38	04:39:38	04:39:38	04:39:38	04:39:38	04:39:38	04:39:38	04:39:38	04:39:39	04:39:39		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:08	00:00:00	00:00:00	00:00:00	00:00:01	00:00:09
11	04:39:39	04:39:39	04:39:39	04:39:39	04:39:39	04:39:39			04:39:39	04:39:39	04:39:39	04:39:39	04:39:47	04:39:47	04:39:47	04:39:47	04:39:47	04:39:47			04:39:48	04:39:48		00:00:00	00:00:00		00:00:00	00:00:00	00:00:08	00:00:00	00:00:00		00:00:01	00:00:09
12	04:39:49	04:39:49	04:39:49	04:39:49	04:39:49	04:39:49			04:39:49	04:39:49	04:39:49	04:39:49	04:39:55	04:39:55	04:39:55	04:39:55	04:39:55	04:39:55			04:39:56	04:39:56		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
13	04:39:56	04:39:56	04:39:56	04:39:56	04:39:56	04:39:56			04:39:56	04:39:56	04:39:56	04:39:56	04:40:03	04:40:03	04:40:03	04:40:03	04:40:03	04:40:03			04:40:03	04:40:03		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
14	04:40:03	04:40:03	04:40:03	04:40:03	04:40:03	04:40:03			04:40:03	04:40:03	04:40:03	04:40:03	04:40:10	04:40:10	04:40:10	04:40:10	04:40:10	04:40:10			04:40:10	04:40:10		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
15	04:40:11	04:40:11	04:40:11	04:40:11	04:40:11	04:40:11			04:40:11	04:40:11	04:40:11	04:40:11	04:40:17	04:40:17	04:40:17	04:40:17	04:40:17	04:40:17			04:40:18	04:40:18		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
16	04:40:18	04:40:18	04:40:18	04:40:18	04:40:18	04:40:18			04:40:18	04:40:18	04:40:18	04:40:18	04:40:25	04:40:25	04:40:25	04:40:25	04:40:25	04:40:25			04:40:25	04:40:25		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
17	04:40:26	04:40:26	04:40:26	04:40:26	04:40:26	04:40:26			04:40:26	04:40:26	04:40:26	04:40:26	04:40:32	04:40:32	04:40:32	04:40:32	04:40:32	04:40:32			04:40:33	04:40:33		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
18	04:40:33	04:40:33	04:40:33	04:40:33	04:40:33	04:40:33			04:40:33	04:40:33	04:40:33	04:40:33	04:40:40	04:40:40	04:40:40	04:40:40	04:40:40	04:40:40			04:40:40	04:40:40		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
19	04:40:40	04:40:40	04:40:40	04:40:40	04:40:41	04:40:41			04:40:41	04:40:41	04:40:41	04:40:41	04:40:47	04:40:47	04:40:47	04:40:47	04:40:47	04:40:47			04:40:48	04:40:48		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
20	04:40:48	04:40:48	04:40:48	04:40:48	04:40:48	04:40:48	04:40:48	04:40:48	04:40:48	04:40:48	04:40:48	04:40:48	04:40:55	04:40:55	04:40:55	04:40:55	04:40:55	04:40:55	04:40:55	04:40:55	04:40:56	04:40:56		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:06	00:00:00	00:00:00	00:00:00	00:00:00	00:00:07
