ITERATION	avg. Average Leg distance	avg. Average Trip distance
0	2062.6	2062.6	
1	2064.2	2064.2	
2	2065.4	2065.4	
3	2066.4	2066.4	
4	2066.8	2066.8	
5	2067.2	2067.2	
6	2067.0666666666666	2067.0666666666666	
7	2067.2	2067.2	
8	2067.0666666666666	2067.0666666666666	
9	2067.3333333333335	2067.3333333333335	
10	2066.8	2066.8	
11	2066.866666666667	2066.866666666667	
12	2066.733333333333	2066.733333333333	
13	2066.5333333333333	2066.5333333333333	
14	2066.6666666666665	2066.6666666666665	
15	2066.4	2066.4	
16	2066.3333333333335	2066.3333333333335	
17	2066.2	2066.2	
18	2066.5333333333333	2066.5333333333333	
19	2066.266666666667	2066.266666666667	
20	2066.2	2066.2	
