ITERATION	avg. EXECUTED	avg. WORST	avg. AVG	avg. BEST
0	132.33297064340235	132.33297064340235	132.33297064340235	132.33297064340235
1	132.33397692697196	132.33312532338496	132.33376702182088	132.3344087202568
2	132.33604826371553	132.33367234745722	132.33516681673615	132.33665294604606
3	132.33853308313203	132.33346283369502	132.33626787166912	132.33904754570176
4	132.3392136137442	132.33338549897556	132.3367268463674	132.34000158973282
5	132.34041085362034	132.33303623274088	132.33710612118844	132.34111458765003
6	132.34094317026188	132.33300296169273	132.33750811698803	132.3418772193482
7	132.34089636153365	132.33204877571572	132.33703315859253	132.34166114333976
8	132.3409797638901	132.3313933560805	132.33705688447768	132.3420317652583
9	132.34145488917375	132.3306902361359	132.337249747849	132.34304534640256
10	132.34213724452223	132.33011125261362	132.33691427861766	132.34280331197144
11	132.34185829763354	132.32972540949396	132.33685759122986	132.34305164603913
12	132.34156094415368	132.32899196937768	132.33661366261532	132.34297809094906
13	132.3422610705106	132.32874492429525	132.3365568807411	132.3431647092724
14	132.3424048249956	132.32808818398075	132.33641167778245	132.34347007270293
15	132.34194297880026	132.3272844399984	132.33585785467508	132.34326486968374
16	132.3424954833053	132.3270490239266	132.33606583887033	132.3437085071468
17	132.34272245261556	132.32640992889455	132.3359698706408	132.34388362952902
18	132.3423307739759	132.3256884236923	132.33555165180007	132.3440472984381
19	132.34333437644912	132.3255321343304	132.33578195050092	132.34458519929223
20	132.34397716389174	132.32519299033422	132.33579021287565	132.34492704634962
