Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN prepareForMobsim	END prepareForMobsim	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	prepareForMobsim	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	07:36:25	07:36:25	07:36:25			07:36:25	07:36:25	07:36:25	07:36:25	07:36:25	07:36:25	07:36:25	07:36:33	07:36:33	07:36:33	07:36:33	07:36:33	07:36:33			07:36:34	07:36:34		00:00:00		00:00:00	00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:01	00:00:09
1	07:36:35	07:36:35	07:36:35	07:36:35	07:36:35	07:36:35	07:36:35	07:36:35	07:36:35	07:36:35	07:36:35	07:36:35	07:36:42	07:36:42	07:36:42	07:36:42	07:36:42	07:36:42			07:36:43	07:36:43		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:08
2	07:36:43	07:36:43	07:36:43	07:36:43	07:36:43	07:36:43			07:36:43	07:36:43	07:36:43	07:36:43	07:36:49	07:36:49	07:36:49	07:36:49	07:36:49	07:36:49			07:36:50	07:36:50		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
3	07:36:50	07:36:50	07:36:50	07:36:50	07:36:50	07:36:50			07:36:50	07:36:50	07:36:50	07:36:50	07:36:57	07:36:57	07:36:57	07:36:57	07:36:57	07:36:57			07:36:58	07:36:58		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
4	07:36:58	07:36:58	07:36:58	07:36:58	07:36:58	07:36:58			07:36:58	07:36:58	07:36:58	07:36:58	07:37:04	07:37:04	07:37:04	07:37:04	07:37:04	07:37:04			07:37:04	07:37:04		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
5	07:37:05	07:37:05	07:37:05	07:37:05	07:37:05	07:37:05			07:37:05	07:37:05	07:37:05	07:37:05	07:37:11	07:37:11	07:37:11	07:37:11	07:37:11	07:37:11			07:37:12	07:37:12		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
6	07:37:12	07:37:12	07:37:12	07:37:12	07:37:12	07:37:12			07:37:12	07:37:12	07:37:12	07:37:12	07:37:18	07:37:18	07:37:18	07:37:18	07:37:18	07:37:18			07:37:19	07:37:19		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
7	07:37:19	07:37:19	07:37:19	07:37:19	07:37:19	07:37:19			07:37:19	07:37:19	07:37:19	07:37:19	07:37:25	07:37:25	07:37:25	07:37:25	07:37:25	07:37:25			07:37:26	07:37:26		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
8	07:37:26	07:37:26	07:37:26	07:37:26	07:37:26	07:37:26			07:37:26	07:37:26	07:37:26	07:37:26	07:37:32	07:37:32	07:37:32	07:37:32	07:37:32	07:37:32			07:37:33	07:37:33		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
9	07:37:33	07:37:33	07:37:33	07:37:33	07:37:33	07:37:33			07:37:33	07:37:33	07:37:33	07:37:33	07:37:39	07:37:39	07:37:39	07:37:39	07:37:39	07:37:39			07:37:40	07:37:40		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
