ITERATION	avg. EXECUTED	avg. WORST	avg. AVG	avg. BEST
0	133.60646115003306	133.60646115003306	133.60646115003306	133.60646115003306
1	133.61112932796698	133.60860861997605	133.61025451365649	133.6119004073369
2	133.614320086645	133.60926992451556	133.61239096301716	133.61551571979356
3	133.61597666537614	133.60947076625172	133.61362267899673	133.61754889411856
4	133.61890816374546	133.60890140143698	133.61480215627893	133.6204655373407
5	133.62069601255456	133.60886697677932	133.61562970820557	133.62207992698856
6	133.62060879460572	133.60744389545482	133.61499192066836	133.62208129740526
7	133.62092284212923	133.60708063262945	133.615425480124	133.62337186352113
8	133.62179661189148	133.6057929874469	133.61510061344745	133.62390445523056
9	133.6225145376153	133.60490065220492	133.6149225446169	133.62456648709713
10	133.62347454780806	133.60446753742025	133.61514525769303	133.62508980645606
11	133.62388390035096	133.60288431570072	133.61485669435027	133.62609852517087
12	133.62336490583127	133.60200391883893	133.61475697231296	133.62649440745142
13	133.62475860402552	133.6012839231363	133.61468057768076	133.62688879993675
14	133.62441108828213	133.60050662416643	133.61418152683265	133.6266286133995
15	133.62532046984987	133.6000715738823	133.61449314022755	133.62783793009905
16	133.62621993193625	133.59900232772006	133.61421344160576	133.6281941943702
17	133.62476383764613	133.59752254060894	133.61319775519718	133.62747778492945
18	133.62613682158894	133.597472956334	133.61353604093702	133.6281173440056
19	133.62600089645292	133.5965313202025	133.6132309362057	133.62854403335515
20	133.6254065438127	133.59576852860235	133.6125806224445	133.62796254919067
