ITERATION	avg. Average Leg distance	avg. Average Trip distance
0	2017.3333333333333	2017.3333333333333	
1	2020.3333333333333	2020.3333333333333	
2	2023.3333333333333	2023.3333333333333	
3	2024.6666666666667	2024.6666666666667	
4	2025.3333333333333	2025.3333333333333	
5	2027.6666666666667	2027.6666666666667	
6	2028.6666666666667	2028.6666666666667	
7	2028.0	2028.0	
8	2029.6666666666667	2029.6666666666667	
9	2028.6666666666667	2028.6666666666667	
10	2029.3333333333333	2029.3333333333333	
11	2029.6666666666667	2029.6666666666667	
12	2031.3333333333333	2031.3333333333333	
13	2029.0	2029.0	
14	2030.3333333333333	2030.3333333333333	
15	2028.6666666666667	2028.6666666666667	
16	2029.0	2029.0	
17	2029.0	2029.0	
18	2029.3333333333333	2029.3333333333333	
19	2028.0	2028.0	
20	2029.0	2029.0	
