ITERATION	avg. EXECUTED	avg. WORST	avg. AVG	avg. BEST
0	132.62539234546898	132.62539234546898	132.62539234546898	132.62539234546898
1	132.70594921459977	132.66955007269027	132.69357878951269	132.71760750633504
2	132.7576243670801	132.68450629174578	132.7267350546463	132.76940988128052
3	132.80389170433136	132.687114807656	132.7483319097975	132.810226628328
4	132.83465319086687	132.6994603146153	132.77086914025827	132.84202772297675
5	132.85616184951948	132.7056383654825	132.78873962160822	132.87075882806076
6	132.87746605263493	132.71111960319607	132.7996785613527	132.88603028036675
7	132.870999649401	132.69725911957036	132.79776010680715	132.89501388993065
8	132.86876289814643	132.67838221625698	132.79110131023407	132.90057091331673
9	132.8862312762382	132.66925026469036	132.79398870060587	132.9127860935162
10	132.89468602328338	132.6621748682842	132.79336840335938	132.91919794393675
11	132.9188976281438	132.66333665520074	132.80148175545585	132.9341940919996
12	132.9089301813371	132.64937497668225	132.79709329876198	132.94047399802125
13	132.918284589458	132.64021247809512	132.79640305844592	132.94604848926784
14	132.9155460322013	132.63380491234267	132.79187962637457	132.94329839926837
15	132.92471526670653	132.62630845634712	132.79352814970454	132.95487485121
16	132.93426956924205	132.62067706715365	132.7967859267477	132.9674409935352
17	132.93723255505773	132.61374522513006	132.79130541154407	132.96240830019477
18	132.94571401260595	132.61313344139808	132.79517230425316	132.97377550952095
19	132.93879892002786	132.60623206972818	132.78802161698823	132.9689482629445
20	132.94835033935576	132.60870959537309	132.7902563505544	132.97037523135265
