Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN prepareForMobsim	END prepareForMobsim	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	prepareForMobsim	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	06:20:37	06:20:37	06:20:37			06:20:37	06:20:37	06:20:37	06:20:37	06:20:37	06:20:37	06:20:37	06:20:46	06:20:46	06:20:46	06:20:46	06:20:46	06:20:46			06:20:47	06:20:47		00:00:00		00:00:00	00:00:00	00:00:00	00:00:08	00:00:00	00:00:00		00:00:01	00:00:09
1	06:20:47	06:20:47	06:20:47	06:20:47	06:20:47	06:20:47	06:20:47	06:20:48	06:20:48	06:20:48	06:20:48	06:20:48	06:20:54	06:20:54	06:20:54	06:20:54	06:20:54	06:20:54			06:20:55	06:20:55		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
2	06:20:55	06:20:55	06:20:55	06:20:55	06:20:55	06:20:55			06:20:55	06:20:55	06:20:55	06:20:55	06:21:02	06:21:02	06:21:02	06:21:02	06:21:02	06:21:02			06:21:03	06:21:03		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
3	06:21:03	06:21:03	06:21:03	06:21:03	06:21:03	06:21:03			06:21:03	06:21:03	06:21:03	06:21:03	06:21:09	06:21:09	06:21:09	06:21:09	06:21:09	06:21:09			06:21:10	06:21:10		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
4	06:21:10	06:21:10	06:21:10	06:21:10	06:21:10	06:21:10			06:21:10	06:21:10	06:21:10	06:21:10	06:21:16	06:21:16	06:21:16	06:21:16	06:21:16	06:21:16			06:21:17	06:21:17		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
5	06:21:17	06:21:17	06:21:17	06:21:17	06:21:17	06:21:17			06:21:17	06:21:17	06:21:17	06:21:17	06:21:24	06:21:24	06:21:24	06:21:24	06:21:24	06:21:24			06:21:24	06:21:24		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
6	06:21:24	06:21:24	06:21:24	06:21:24	06:21:24	06:21:24			06:21:24	06:21:24	06:21:24	06:21:24	06:21:31	06:21:31	06:21:31	06:21:31	06:21:31	06:21:31			06:21:31	06:21:31		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
7	06:21:31	06:21:31	06:21:31	06:21:31	06:21:31	06:21:31			06:21:31	06:21:31	06:21:31	06:21:31	06:21:38	06:21:38	06:21:38	06:21:38	06:21:38	06:21:38			06:21:38	06:21:38		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
8	06:21:38	06:21:38	06:21:38	06:21:38	06:21:38	06:21:38			06:21:38	06:21:38	06:21:38	06:21:38	06:21:44	06:21:44	06:21:44	06:21:44	06:21:44	06:21:44			06:21:45	06:21:45		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
9	06:21:45	06:21:45	06:21:45	06:21:45	06:21:45	06:21:45			06:21:45	06:21:45	06:21:45	06:21:45	06:21:51	06:21:51	06:21:51	06:21:51	06:21:51	06:21:51			06:21:52	06:21:52		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
10	06:21:52	06:21:52	06:21:52	06:21:52	06:21:52	06:21:52	06:21:52	06:21:52	06:21:52	06:21:52	06:21:52	06:21:52	06:21:59	06:21:59	06:21:59	06:21:59	06:21:59	06:21:59	06:21:59	06:21:59	06:22:00	06:22:00		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:06	00:00:00	00:00:00	00:00:00	00:00:00	00:00:07
11	06:22:00	06:22:00	06:22:00	06:22:00	06:22:00	06:22:00			06:22:00	06:22:00	06:22:00	06:22:00	06:22:06	06:22:06	06:22:06	06:22:06	06:22:06	06:22:06			06:22:07	06:22:07		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
12	06:22:07	06:22:07	06:22:07	06:22:07	06:22:07	06:22:07			06:22:07	06:22:07	06:22:07	06:22:07	06:22:13	06:22:13	06:22:13	06:22:13	06:22:13	06:22:13			06:22:14	06:22:14		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
13	06:22:14	06:22:14	06:22:14	06:22:14	06:22:14	06:22:14			06:22:14	06:22:14	06:22:14	06:22:14	06:22:20	06:22:20	06:22:20	06:22:20	06:22:20	06:22:20			06:22:20	06:22:20		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
14	06:22:21	06:22:21	06:22:21	06:22:21	06:22:21	06:22:21			06:22:21	06:22:21	06:22:21	06:22:21	06:22:27	06:22:27	06:22:27	06:22:27	06:22:27	06:22:27			06:22:27	06:22:27		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
15	06:22:27	06:22:27	06:22:28	06:22:28	06:22:28	06:22:28			06:22:28	06:22:28	06:22:28	06:22:28	06:22:34	06:22:34	06:22:34	06:22:34	06:22:34	06:22:34			06:22:34	06:22:34		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
16	06:22:35	06:22:35	06:22:35	06:22:35	06:22:35	06:22:35			06:22:35	06:22:35	06:22:35	06:22:35	06:22:41	06:22:41	06:22:41	06:22:41	06:22:41	06:22:41			06:22:42	06:22:42		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
17	06:22:42	06:22:42	06:22:42	06:22:42	06:22:42	06:22:42			06:22:42	06:22:42	06:22:42	06:22:42	06:22:48	06:22:48	06:22:48	06:22:48	06:22:48	06:22:48			06:22:49	06:22:49		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
18	06:22:49	06:22:49	06:22:49	06:22:49	06:22:49	06:22:49			06:22:49	06:22:49	06:22:49	06:22:49	06:22:55	06:22:55	06:22:55	06:22:55	06:22:55	06:22:55			06:22:56	06:22:56		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
19	06:22:56	06:22:56	06:22:56	06:22:56	06:22:56	06:22:56			06:22:56	06:22:56	06:22:56	06:22:56	06:23:02	06:23:02	06:23:02	06:23:02	06:23:02	06:23:02			06:23:03	06:23:03		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
20	06:23:03	06:23:03	06:23:03	06:23:03	06:23:03	06:23:03	06:23:03	06:23:03	06:23:03	06:23:03	06:23:03	06:23:03	06:23:09	06:23:09	06:23:09	06:23:09	06:23:09	06:23:09	06:23:09	06:23:09	06:23:10	06:23:10		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:06	00:00:00	00:00:00	00:00:00	00:00:00	00:00:07
