ITERATION	avg. EXECUTED	avg. WORST	avg. AVG	avg. BEST
0	133.71860105588397	133.71860105588397	133.71860105588397	133.71860105588397
1	133.72689855638913	133.72293529100142	133.725254361725	133.72757343244854
2	133.73198185510358	133.72455368928522	133.72908298603514	133.73346245886563
3	133.73244689972014	133.72327185000427	133.72943261351836	133.73543339510624
4	133.73570094234765	133.7226968377468	133.730335774727	133.73731052516297
5	133.74020103829733	133.7245905353989	133.7335075470482	133.74171939664956
6	133.74198136695836	133.7246096882661	133.73434898999977	133.74333037676004
7	133.74205470600214	133.72330721251768	133.73398983161604	133.74367348036813
8	133.74202467269464	133.72195468363634	133.73370437758285	133.7439972390212
9	133.7434501984378	133.7213700000382	133.7342035558934	133.74539781161513
10	133.74352089075379	133.72048345820394	133.73369198138187	133.74517048076447
11	133.74411948260698	133.71977086514738	133.73367637874503	133.74587344103495
12	133.74404760128184	133.7193736973359	133.73378917539156	133.7464097241459
13	133.74554466075796	133.71852945089603	133.73360077413946	133.7467850425922
14	133.7416903074028	133.7152368960456	133.7318870068816	133.74618184542396
15	133.74394106833935	133.71411595960353	133.73151448627362	133.7463286004738
16	133.74587622002295	133.71456169172595	133.7322084230198	133.74746809282854
17	133.7456310933362	133.71340297051592	133.7317246034482	133.74812914111826
18	133.7437591132632	133.7120309114155	133.73074458372847	133.74732703932938
19	133.74684656075698	133.71200091038216	133.73157855751802	133.74850973518807
20	133.74407291358528	133.71026430368508	133.73026116127343	133.74762621869797
