ITERATION	avg. Average Leg distance	avg. Average Trip distance
0	2087.3333333333335	2087.3333333333335	
1	2087.3333333333335	2087.3333333333335	
2	2087.3333333333335	2087.3333333333335	
3	2087.3333333333335	2087.3333333333335	
4	2087.3333333333335	2087.3333333333335	
5	2087.3333333333335	2087.3333333333335	
6	2087.3333333333335	2087.3333333333335	
7	2087.3333333333335	2087.3333333333335	
8	2087.3333333333335	2087.3333333333335	
9	2087.3333333333335	2087.3333333333335	
10	2087.3333333333335	2087.3333333333335	
11	2087.3333333333335	2087.3333333333335	
12	2087.3333333333335	2087.3333333333335	
13	2087.3333333333335	2087.3333333333335	
14	2087.3333333333335	2087.3333333333335	
15	2087.3333333333335	2087.3333333333335	
16	2087.3333333333335	2087.3333333333335	
17	2087.3333333333335	2087.3333333333335	
18	2087.3333333333335	2087.3333333333335	
19	2087.3333333333335	2087.3333333333335	
20	2087.3333333333335	2087.3333333333335	
