Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN prepareForMobsim	END prepareForMobsim	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	prepareForMobsim	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	07:39:11	07:39:11	07:39:11			07:39:11	07:39:11	07:39:11	07:39:11	07:39:11	07:39:11	07:39:11	07:39:19	07:39:19	07:39:19	07:39:19	07:39:19	07:39:19			07:39:20	07:39:20		00:00:00		00:00:00	00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:01	00:00:09
1	07:39:21	07:39:21	07:39:21	07:39:21	07:39:21	07:39:21	07:39:21	07:39:21	07:39:21	07:39:21	07:39:21	07:39:21	07:39:27	07:39:27	07:39:27	07:39:27	07:39:27	07:39:27			07:39:28	07:39:28		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
2	07:39:28	07:39:28	07:39:28	07:39:28	07:39:28	07:39:28			07:39:28	07:39:28	07:39:28	07:39:28	07:39:35	07:39:35	07:39:35	07:39:35	07:39:35	07:39:35			07:39:35	07:39:35		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
3	07:39:36	07:39:36	07:39:36	07:39:36	07:39:36	07:39:36			07:39:36	07:39:36	07:39:36	07:39:36	07:39:42	07:39:42	07:39:42	07:39:42	07:39:42	07:39:42			07:39:43	07:39:43		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
4	07:39:43	07:39:43	07:39:43	07:39:43	07:39:43	07:39:43			07:39:43	07:39:43	07:39:43	07:39:43	07:39:49	07:39:49	07:39:49	07:39:49	07:39:49	07:39:49			07:39:49	07:39:49		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
5	07:39:50	07:39:50	07:39:50	07:39:50	07:39:50	07:39:50			07:39:50	07:39:50	07:39:50	07:39:50	07:39:56	07:39:56	07:39:56	07:39:56	07:39:56	07:39:56			07:39:56	07:39:56		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
6	07:39:56	07:39:57	07:39:57	07:39:57	07:39:57	07:39:57			07:39:57	07:39:57	07:39:57	07:39:57	07:40:03	07:40:03	07:40:03	07:40:03	07:40:03	07:40:03			07:40:03	07:40:03		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
7	07:40:03	07:40:03	07:40:03	07:40:03	07:40:04	07:40:04			07:40:04	07:40:04	07:40:04	07:40:04	07:40:10	07:40:10	07:40:10	07:40:10	07:40:10	07:40:10			07:40:11	07:40:11		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
8	07:40:11	07:40:11	07:40:11	07:40:11	07:40:11	07:40:11			07:40:11	07:40:11	07:40:11	07:40:11	07:40:17	07:40:17	07:40:17	07:40:17	07:40:17	07:40:17			07:40:18	07:40:18		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
9	07:40:18	07:40:18	07:40:18	07:40:18	07:40:18	07:40:18			07:40:18	07:40:18	07:40:18	07:40:18	07:40:24	07:40:24	07:40:24	07:40:24	07:40:24	07:40:24			07:40:25	07:40:25		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
10	07:40:25	07:40:25	07:40:25	07:40:25	07:40:25	07:40:25	07:40:25	07:40:25	07:40:25	07:40:25	07:40:25	07:40:25	07:40:31	07:40:31	07:40:31	07:40:31	07:40:31	07:40:31	07:40:31	07:40:31	07:40:32	07:40:32		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:06	00:00:00	00:00:00	00:00:00	00:00:00	00:00:07
11	07:40:32	07:40:32	07:40:32	07:40:32	07:40:32	07:40:32			07:40:32	07:40:32	07:40:32	07:40:32	07:40:39	07:40:39	07:40:39	07:40:39	07:40:39	07:40:39			07:40:39	07:40:39		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
12	07:40:39	07:40:39	07:40:39	07:40:39	07:40:39	07:40:39			07:40:39	07:40:39	07:40:39	07:40:39	07:40:46	07:40:46	07:40:46	07:40:46	07:40:46	07:40:46			07:40:46	07:40:46		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
