ITERATION	avg. Average Leg distance	avg. Average Trip distance
0	2017.3333333333333	2017.3333333333333	
1	2017.3333333333333	2017.3333333333333	
2	2017.3333333333333	2017.3333333333333	
3	2017.3333333333333	2017.3333333333333	
4	2017.3333333333333	2017.3333333333333	
5	2017.3333333333333	2017.3333333333333	
6	2017.3333333333333	2017.3333333333333	
7	2017.3333333333333	2017.3333333333333	
8	2017.3333333333333	2017.3333333333333	
9	2017.3333333333333	2017.3333333333333	
10	2017.3333333333333	2017.3333333333333	
11	2017.3333333333333	2017.3333333333333	
12	2017.3333333333333	2017.3333333333333	
13	2017.3333333333333	2017.3333333333333	
14	2017.3333333333333	2017.3333333333333	
15	2017.3333333333333	2017.3333333333333	
16	2017.3333333333333	2017.3333333333333	
17	2017.3333333333333	2017.3333333333333	
18	2017.3333333333333	2017.3333333333333	
19	2017.3333333333333	2017.3333333333333	
20	2017.3333333333333	2017.3333333333333	
