Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN prepareForMobsim	END prepareForMobsim	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	prepareForMobsim	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
0	06:06:53	06:06:53	06:06:53			06:06:53	06:06:53	06:06:53	06:06:53	06:06:53	06:06:53	06:06:53	06:07:01	06:07:01	06:07:01	06:07:01	06:07:01	06:07:01			06:07:02	06:07:02		00:00:00		00:00:00	00:00:00	00:00:00	00:00:07	00:00:00	00:00:00		00:00:01	00:00:09
1	06:07:03	06:07:03	06:07:03	06:07:03	06:07:03	06:07:03	06:07:03	06:07:03	06:07:03	06:07:03	06:07:03	06:07:03	06:07:09	06:07:09	06:07:09	06:07:09	06:07:09	06:07:09			06:07:10	06:07:10		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
2	06:07:10	06:07:10	06:07:10	06:07:10	06:07:10	06:07:10			06:07:10	06:07:10	06:07:10	06:07:10	06:07:17	06:07:17	06:07:17	06:07:17	06:07:17	06:07:17			06:07:17	06:07:17		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
3	06:07:18	06:07:18	06:07:18	06:07:18	06:07:18	06:07:18			06:07:18	06:07:18	06:07:18	06:07:18	06:07:24	06:07:24	06:07:24	06:07:24	06:07:24	06:07:24			06:07:25	06:07:25		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
4	06:07:25	06:07:25	06:07:25	06:07:25	06:07:25	06:07:25			06:07:25	06:07:25	06:07:25	06:07:25	06:07:31	06:07:31	06:07:31	06:07:31	06:07:31	06:07:31			06:07:31	06:07:31		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
5	06:07:32	06:07:32	06:07:32	06:07:32	06:07:32	06:07:32			06:07:32	06:07:32	06:07:32	06:07:32	06:07:38	06:07:38	06:07:38	06:07:38	06:07:38	06:07:38			06:07:39	06:07:39		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
6	06:07:39	06:07:39	06:07:39	06:07:39	06:07:39	06:07:39			06:07:39	06:07:39	06:07:39	06:07:39	06:07:45	06:07:45	06:07:45	06:07:45	06:07:45	06:07:45			06:07:46	06:07:46		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:07
7	06:07:46	06:07:46	06:07:46	06:07:46	06:07:46	06:07:46			06:07:46	06:07:46	06:07:46	06:07:46	06:07:52	06:07:52	06:07:52	06:07:52	06:07:52	06:07:52			06:07:53	06:07:53		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
8	06:07:53	06:07:53	06:07:53	06:07:53	06:07:53	06:07:53			06:07:53	06:07:53	06:07:53	06:07:53	06:07:59	06:07:59	06:07:59	06:07:59	06:07:59	06:07:59			06:08:00	06:08:00		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
9	06:08:00	06:08:00	06:08:00	06:08:00	06:08:00	06:08:00			06:08:00	06:08:00	06:08:00	06:08:00	06:08:06	06:08:06	06:08:06	06:08:06	06:08:06	06:08:06			06:08:07	06:08:07		00:00:00	00:00:00		00:00:00	00:00:00	00:00:06	00:00:00	00:00:00		00:00:00	00:00:06
10	06:08:07	06:08:07	06:08:07	06:08:07	06:08:07	06:08:07	06:08:07	06:08:07	06:08:07	06:08:07	06:08:07	06:08:07	06:08:14	06:08:14	06:08:14	06:08:14	06:08:14	06:08:14	06:08:14	06:08:14	06:08:15	06:08:15		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:06	00:00:00	00:00:00	00:00:00	00:00:00	00:00:07
