ITERATION	avg. EXECUTED	avg. WORST	avg. AVG	avg. BEST
0	133.55991255642752	133.55991255642752	133.55991255642752	133.55991255642752
1	133.56411159362852	133.56133010079927	133.56316058764088	133.56499107448252
2	133.56504384843413	133.55964640287718	133.5630901636077	133.566517869
3	133.56789631258687	133.56012214340154	133.56452835823194	133.56878198343833
4	133.56814467782712	133.5593544832922	133.56434129667366	133.56915356467894
5	133.57083849408053	133.56046404489268	133.56644220403388	133.57227307719225
6	133.57187603177678	133.55961104945789	133.56643053719372	133.57309844038505
7	133.57347481838937	133.5590890240371	133.56705943103157	133.5749132971865
8	133.57265573995124	133.55814208197177	133.5669165231065	133.57548908145674
9	133.5744355310523	133.55784556348945	133.56714334226842	133.5758902128709
10	133.57591725576162	133.5573230950841	133.56802441266242	133.5779357347497
11	133.57718991361267	133.55639923605412	133.5677862721056	133.57840421857273
12	133.57701788322294	133.55557644625532	133.56790609136246	133.5792367386899
13	133.5768934900931	133.55447738712655	133.56756300646	133.5791615124948
14	133.57712524236595	133.5541395811642	133.56743401080755	133.57918334872113
15	133.57797166517295	133.55377941246576	133.56774627943904	133.5799210225565
16	133.5773650317262	133.55268261598326	133.5672054618251	133.5803080694538
17	133.57733082608814	133.55147372378926	133.56665139925536	133.58018708214757
18	133.57661801524955	133.55048137693507	133.5659584011797	133.5798828573351
19	133.57794406307545	133.54958109490795	133.5659607948952	133.5809314812199
20	133.57841407813376	133.54925886587813	133.56573891672411	133.58044016949412
